DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume
2019-05-24,SCOM,Safaricom Plc,23.5,33.5,26.2,27.0,26.45,26.15,0.3,0.000115,12182000.0
2019-05-27,SCOM,Safaricom Plc,23.5,33.5,26.5,27.0,26.8,26.45,0.35,0.000132,889200.0
2019-05-28,SCOM,Safaricom Plc,23.5,33.5,26.9,28.65,28.35,26.8,1.55,0.000578,28201600.0
2019-05-29,SCOM,Safaricom Plc,23.5,33.5,27.8,28.3,28.0,28.35,-0.35,0.000123,17196700.0
2019-05-30,SCOM,Safaricom Plc,23.5,33.5,27.4,27.8,27.65,28.0,-0.35,0.000125,11923400.0
2019-05-31,SCOM,Safaricom Plc,23.5,33.5,27.0,27.65,27.45,27.65,-0.2,7.2e-05,7496300.0
2019-06-03,SCOM,Safaricom Plc,23.5,33.5,27.4,27.8,27.65,27.45,0.2,7.3e-05,1891100.0
2019-06-04,SCOM,Safaricom Plc,23.5,33.5,27.6,27.8,27.7,27.65,0.05,1.8e-05,6881000.0
2019-06-06,SCOM,Safaricom Plc,23.5,33.5,27.65,28.0,27.7,27.7,0.0,0.0,8481500.0
2019-06-07,SCOM,Safaricom Plc,23.5,33.5,27.1,27.9,27.4,27.7,-0.3,0.00010800000000000001,1781200.0
2019-06-10,SCOM,Safaricom Plc,23.5,33.5,27.05,27.6,27.45,27.4,0.05,1.8e-05,1330100.0
2019-06-11,SCOM,Safaricom Plc,23.5,33.5,27.2,27.7,27.55,27.45,0.1,3.6e-05,1708000.0
2019-06-12,SCOM,Safaricom Plc,23.5,33.5,27.3,27.65,27.5,27.55,-0.05,1.8e-05,22670800.0
2019-06-13,SCOM,Safaricom Plc,23.5,33.5,27.1,27.7,27.35,27.5,-0.15,5.4999999999999995e-05,22555700.0
2019-06-14,SCOM,Safaricom Plc,23.5,33.5,27.05,27.5,27.2,27.35,-0.15,5.4999999999999995e-05,5297100.0
2019-06-17,SCOM,Safaricom Plc,23.5,33.5,27.1,27.35,27.25,27.2,0.05,1.8e-05,20526800.0
2019-06-18,SCOM,Safaricom Plc,23.5,33.5,27.1,27.65,27.3,27.25,0.05,1.8e-05,9906500.0
2019-06-19,SCOM,Safaricom Plc,23.5,33.5,27.0,27.3,27.0,27.3,-0.3,0.00010999999999999999,18546400.0
2019-06-20,SCOM,Safaricom Plc,23.5,33.5,27.0,27.5,27.15,27.0,0.15,5.6e-05,9180300.0
2019-06-21,SCOM,Safaricom Plc,23.5,33.5,27.15,27.5,27.25,27.15,0.1,3.7000000000000005e-05,1207600.0
2019-06-24,SCOM,Safaricom Plc,23.5,33.5,27.15,27.35,27.3,27.25,0.05,1.8e-05,4054300.0
2019-06-25,SCOM,Safaricom Plc,23.5,33.5,27.3,28.0,27.45,27.3,0.15,5.4999999999999995e-05,8705800.0
2019-06-26,SCOM,Safaricom Plc,23.5,33.5,27.4,27.9,27.5,27.45,0.05,1.8e-05,3242100.0
2019-06-27,SCOM,Safaricom Plc,23.5,33.5,27.55,28.0,27.55,27.5,0.05,1.8e-05,5346200.0
2019-06-28,SCOM,Safaricom Plc,23.5,33.5,27.6,28.35,28.1,27.55,0.55,0.0002,24611100.0
2019-07-01,SCOM,Safaricom Plc,23.5,33.5,27.35,28.55,28.15,28.1,0.05,1.8e-05,4827100.0
2019-07-02,SCOM,Safaricom Plc,23.5,33.5,28.0,28.3,28.15,28.15,0.0,0.0,7980200.0
2019-07-03,SCOM,Safaricom Plc,23.5,33.5,28.0,28.3,28.15,28.15,0.0,0.0,6185400.0
2019-07-04,SCOM,Safaricom Plc,23.5,33.5,27.45,28.2,27.75,28.15,-0.4,0.000141999999999999,3643000.0
2019-07-05,SCOM,Safaricom Plc,23.5,33.5,27.55,30.0,27.85,27.75,0.1,3.6e-05,14249700.0
2019-07-08,SCOM,Safaricom Plc,23.5,33.5,27.2,28.0,27.55,27.85,-0.3,0.00010800000000000001,2563400.0
2019-07-09,SCOM,Safaricom Plc,23.5,33.5,27.0,27.5,27.0,27.55,-0.55,0.0002,10079500.0
2019-07-10,SCOM,Safaricom Plc,23.5,33.5,27.2,27.75,27.5,27.0,0.5,0.000185,2979900.0
2019-07-11,SCOM,Safaricom Plc,23.5,33.5,27.15,27.8,27.45,27.5,-0.05,1.8e-05,594900.0
2019-07-12,SCOM,Safaricom Plc,23.5,33.5,27.5,28.1,27.75,27.45,0.3,0.00010899999999999999,3066200.0
2019-07-15,SCOM,Safaricom Plc,23.5,33.5,27.25,27.75,27.5,27.75,-0.25,8.999999999999999e-05,2829400.0
2019-07-16,SCOM,Safaricom Plc,23.5,33.5,27.3,28.0,27.7,27.5,0.2,7.3e-05,3400800.0
2019-07-17,SCOM,Safaricom Plc,23.5,33.5,27.5,28.05,27.95,27.7,0.25,8.999999999999999e-05,8950600.0
2019-07-18,SCOM,Safaricom Plc,23.5,33.5,27.5,28.0,27.75,27.95,-0.2,7.2e-05,9863600.0
2019-07-19,SCOM,Safaricom Plc,23.5,33.5,27.65,28.0,27.85,27.75,0.1,3.6e-05,1880000.0
2019-07-22,SCOM,Safaricom Plc,23.5,33.5,27.5,28.0,27.8,27.85,-0.05,1.8e-05,3407400.0
2019-07-23,SCOM,Safaricom Plc,23.5,33.5,27.2,28.0,27.25,27.8,-0.55,0.000197999999999999,6862500.0
2019-07-24,SCOM,Safaricom Plc,23.5,33.5,27.35,27.8,27.5,27.25,0.25,9.2e-05,7562800.0
2019-07-25,SCOM,Safaricom Plc,23.5,33.5,27.35,27.95,27.5,27.5,0.0,0.0,12020100.0
2019-07-26,SCOM,Safaricom Plc,23.5,33.5,27.5,27.8,27.6,27.5,0.1,3.6e-05,5645900.0
2019-07-29,SCOM,Safaricom Plc,23.5,33.5,27.5,27.75,27.55,27.6,-0.05,1.8e-05,898600.0
2019-07-30,SCOM,Safaricom Plc,23.5,33.5,27.4,27.6,27.45,27.55,-0.1,3.6e-05,6603600.0
2019-07-31,SCOM,Safaricom Plc,23.5,33.5,27.25,27.55,27.4,27.45,-0.05,1.8e-05,10863000.0
2019-08-01,SCOM,Safaricom Plc,23.5,33.5,27.5,28.0,27.55,27.4,0.15,5.4999999999999995e-05,2423000.0
2019-08-02,SCOM,Safaricom Plc,23.5,33.5,27.5,28.0,27.6,27.55,0.05,1.8e-05,1658600.0
2019-08-05,SCOM,Safaricom Plc,23.5,33.5,27.5,27.65,27.6,27.6,0.0,0.0,1618800.0
2019-08-06,SCOM,Safaricom Plc,23.5,33.5,27.3,27.6,27.45,27.6,-0.15,5.4000000000000005e-05,3597900.0
2019-08-07,SCOM,Safaricom Plc,23.5,33.5,27.0,27.5,27.2,27.45,-0.25,9.1e-05,6139400.0
2019-08-08,SCOM,Safaricom Plc,23.5,33.5,27.05,27.5,27.3,27.2,0.1,3.7000000000000005e-05,2832400.0
2019-08-09,SCOM,Safaricom Plc,23.5,33.5,27.2,28.0,27.65,27.3,0.35,0.000128,10389600.0
2019-08-13,SCOM,Safaricom Plc,23.5,33.5,27.5,28.15,27.9,27.65,0.25,8.999999999999999e-05,4050300.0
2019-08-14,SCOM,Safaricom Plc,23.5,33.5,27.65,28.15,28.0,27.9,0.1,3.6e-05,6576500.0
2019-08-15,SCOM,Safaricom Plc,23.5,33.5,27.7,28.75,28.5,28.0,0.5,0.000179,11502100.0
2019-08-16,SCOM,Safaricom Plc,23.5,33.5,28.65,29.6,29.2,28.5,0.7,0.000246,23352400.0
2019-08-19,SCOM,Safaricom Plc,23.5,33.5,29.0,29.55,29.45,29.2,0.25,8.6e-05,13620300.0
2019-08-20,SCOM,Safaricom Plc,23.5,33.5,28.95,29.9,29.3,29.45,-0.15,5.1000000000000006e-05,33724500.0
2019-08-21,SCOM,Safaricom Plc,23.5,33.5,28.95,29.35,29.1,29.3,-0.2,6.8e-05,4233900.0
2019-08-22,SCOM,Safaricom Plc,23.5,33.5,28.95,29.2,29.0,29.1,-0.1,3.4e-05,20130900.0
2019-08-23,SCOM,Safaricom Plc,23.5,33.5,28.75,29.1,28.9,29.0,-0.1,3.4e-05,220300.0
2019-08-26,SCOM,Safaricom Plc,23.5,33.5,28.0,28.9,28.3,28.9,-0.6,0.000208,1395100.0
2019-08-27,SCOM,Safaricom Plc,23.5,33.5,28.05,28.3,28.2,28.3,-0.1,3.4999999999999e-05,4926000.0
2019-08-28,SCOM,Safaricom Plc,23.5,33.5,27.95,29.0,28.0,28.2,-0.2,7.0999999999999e-05,2320900.0
2019-08-29,SCOM,Safaricom Plc,23.5,33.5,28.0,28.4,28.25,28.0,0.25,8.9e-05,1409800.0
2019-08-30,SCOM,Safaricom Plc,23.5,33.5,28.0,28.3,28.15,28.25,-0.1,3.4999999999999e-05,3348700.0
2019-09-02,SCOM,Safaricom Plc,23.5,33.5,27.2,28.3,28.05,28.15,-0.1,3.6e-05,12684500.0
2019-09-03,SCOM,Safaricom Plc,23.5,33.5,25.55,26.7,26.2,28.05,-1.85,0.00066,5592600.0
2019-09-04,SCOM,Safaricom Plc,23.5,33.5,26.2,27.0,26.65,26.2,0.45,0.000172,12551400.0
2019-09-05,SCOM,Safaricom Plc,23.5,33.5,26.7,28.5,26.85,26.65,0.2,7.5e-05,19366300.0
2019-09-06,SCOM,Safaricom Plc,23.5,33.5,26.5,27.0,26.8,26.85,-0.05,1.9e-05,9506900.0
2019-09-09,SCOM,Safaricom Plc,23.5,33.5,26.7,26.95,26.85,26.8,0.05,1.9e-05,2307800.0
2019-09-10,SCOM,Safaricom Plc,23.5,33.5,26.9,27.05,26.95,26.85,0.1,3.7000000000000005e-05,3275100.0
2019-09-11,SCOM,Safaricom Plc,23.5,33.5,26.95,27.4,27.05,26.95,0.1,3.7000000000000005e-05,14255500.0
2019-09-12,SCOM,Safaricom Plc,23.5,33.5,27.05,28.0,27.15,27.05,0.1,3.7000000000000005e-05,1167400.0
2019-09-13,SCOM,Safaricom Plc,23.5,33.5,27.05,27.4,27.15,27.15,0.0,0.0,1513000.0
2019-09-16,SCOM,Safaricom Plc,23.5,33.5,27.1,27.35,27.2,27.15,0.05,1.8e-05,1356000.0
2019-09-17,SCOM,Safaricom Plc,23.5,33.5,27.05,27.7,27.15,27.2,-0.05,1.8e-05,5055900.0
2019-09-18,SCOM,Safaricom Plc,23.5,33.5,27.15,27.5,27.25,27.15,0.1,3.7000000000000005e-05,1076700.0
2019-09-19,SCOM,Safaricom Plc,23.5,33.5,27.15,27.5,27.2,27.25,-0.05,1.8e-05,2746200.0
2019-09-20,SCOM,Safaricom Plc,23.5,33.5,27.25,28.0,27.35,27.2,0.15,5.4999999999999995e-05,5855100.0
2019-09-23,SCOM,Safaricom Plc,23.5,33.5,27.4,27.6,27.5,27.35,0.15,5.4999999999999995e-05,1195000.0
2019-09-24,SCOM,Safaricom Plc,23.5,33.5,27.35,27.75,27.5,27.5,0.0,0.0,4280400.0
2019-09-25,SCOM,Safaricom Plc,23.5,33.5,27.4,28.0,27.55,27.5,0.05,1.8e-05,30531000.0
2019-09-26,SCOM,Safaricom Plc,23.5,33.5,27.0,27.5,27.15,27.55,-0.4,0.000144999999999999,2459600.0
2019-09-27,SCOM,Safaricom Plc,23.5,33.5,27.1,27.4,27.1,27.15,-0.05,1.8e-05,6838100.0
2019-09-30,SCOM,Safaricom Plc,23.5,33.5,27.2,28.0,27.5,27.1,0.4,0.00014800000000000002,1392200.0
2019-10-01,SCOM,Safaricom Plc,23.5,33.5,27.25,27.75,27.55,27.5,0.05,1.8e-05,8742600.0
2019-10-02,SCOM,Safaricom Plc,23.5,33.5,27.5,28.0,27.65,27.55,0.1,3.6e-05,8347100.0
2019-10-03,SCOM,Safaricom Plc,23.5,33.5,27.8,28.2,28.1,27.65,0.45,0.00016299999999999998,5614900.0
2019-10-04,SCOM,Safaricom Plc,23.5,33.5,27.8,28.5,28.05,28.1,-0.05,1.8e-05,9273300.0
2019-10-07,SCOM,Safaricom Plc,23.5,33.5,27.75,28.55,27.85,28.05,-0.2,7.0999999999999e-05,4762700.0
2019-10-08,SCOM,Safaricom Plc,23.5,33.5,28.0,28.35,28.2,27.85,0.35,0.000126,1733300.0
2019-10-09,SCOM,Safaricom Plc,23.5,33.5,28.0,28.45,28.3,28.2,0.1,3.4999999999999e-05,3544700.0
2019-10-11,SCOM,Safaricom Plc,23.5,33.5,28.2,29.0,28.45,28.3,0.15,5.3e-05,4501800.0
2019-10-14,SCOM,Safaricom Plc,23.5,33.5,27.9,28.45,28.0,28.45,-0.45,0.00015800000000000002,1129700.0
2019-10-15,SCOM,Safaricom Plc,23.5,33.5,27.7,28.3,27.9,28.0,-0.1,3.6e-05,502000.0
2019-10-16,SCOM,Safaricom Plc,23.5,33.5,27.0,28.0,27.9,27.9,0.0,0.0,8243800.0
2019-10-17,SCOM,Safaricom Plc,23.5,33.5,27.85,28.5,28.45,27.9,0.55,0.000197,5111400.0
2019-10-18,SCOM,Safaricom Plc,23.5,33.5,28.0,28.5,28.25,28.45,-0.2,6.9999999999999e-05,3182300.0
2019-10-22,SCOM,Safaricom Plc,23.5,33.5,27.8,28.55,28.45,28.25,0.2,7.0999999999999e-05,16056000.0
2019-10-23,SCOM,Safaricom Plc,23.5,33.5,28.25,28.55,28.5,28.45,0.05,1.8e-05,3795000.0
2019-10-24,SCOM,Safaricom Plc,23.5,33.5,28.4,28.75,28.6,28.5,0.1,3.4999999999999e-05,3019500.0
2019-10-25,SCOM,Safaricom Plc,23.5,33.5,28.5,28.9,28.7,28.6,0.1,3.4999999999999e-05,24186000.0
2019-10-28,SCOM,Safaricom Plc,23.5,33.5,28.8,28.95,28.85,28.7,0.15,5.2e-05,2595300.0
2019-10-29,SCOM,Safaricom Plc,23.5,33.5,28.8,29.0,28.9,28.85,0.05,1.7e-05,4306200.0
2019-10-30,SCOM,Safaricom Plc,23.5,33.5,28.85,29.6,29.25,28.9,0.35,0.000121,22245100.0
2019-10-31,SCOM,Safaricom Plc,23.5,33.5,28.9,29.85,29.75,29.25,0.5,0.000171,23205300.0
2019-11-01,SCOM,Safaricom Plc,23.5,33.5,29.8,30.95,30.3,29.75,0.55,0.000185,7080600.0
2019-11-04,SCOM,Safaricom Plc,23.5,33.5,29.8,30.6,30.4,30.3,0.1,3.3e-05,8531600.0
2019-11-05,SCOM,Safaricom Plc,23.5,33.5,30.4,30.55,30.5,30.4,0.1,3.3e-05,6699600.0
2019-11-06,SCOM,Safaricom Plc,23.5,33.5,30.5,31.25,30.7,30.5,0.2,6.6e-05,40264800.0
2019-11-07,SCOM,Safaricom Plc,23.5,33.5,30.8,31.5,31.2,30.7,0.5,0.00016299999999999998,10563700.0
2019-11-08,SCOM,Safaricom Plc,23.5,33.5,29.8,30.5,30.0,31.2,-1.2,0.000385,5180600.0
2019-11-11,SCOM,Safaricom Plc,23.5,33.5,28.0,29.85,29.4,30.0,-0.6,0.0002,3247300.0
2019-11-12,SCOM,Safaricom Plc,23.5,33.5,28.65,29.85,29.0,29.4,-0.4,0.000136,15141600.0
2019-11-13,SCOM,Safaricom Plc,23.5,33.5,28.7,30.0,29.3,29.0,0.3,0.000103,2181600.0
2019-11-14,SCOM,Safaricom Plc,23.5,33.5,29.0,30.0,29.95,29.3,0.65,0.000222,9540500.0
2019-11-15,SCOM,Safaricom Plc,23.5,33.5,28.6,29.95,28.75,29.95,-1.2,0.000401,7555600.0
2019-11-18,SCOM,Safaricom Plc,23.5,33.5,28.4,29.95,28.55,28.75,-0.2,6.9999999999999e-05,4095900.0
2019-11-19,SCOM,Safaricom Plc,23.5,33.5,28.25,29.0,28.55,28.55,0.0,0.0,2837400.0
2019-11-20,SCOM,Safaricom Plc,23.5,33.5,28.55,29.5,28.6,28.55,0.05,1.8e-05,1199500.0
2019-11-21,SCOM,Safaricom Plc,23.5,33.5,28.25,28.95,28.5,28.6,-0.1,3.4999999999999e-05,10719600.0
2019-11-22,SCOM,Safaricom Plc,23.5,33.5,28.1,29.0,28.45,28.5,-0.05,1.8e-05,13372900.0
2019-11-25,SCOM,Safaricom Plc,23.5,33.5,28.0,29.0,28.9,28.45,0.45,0.00015800000000000002,3344500.0
2019-11-26,SCOM,Safaricom Plc,23.5,33.5,28.5,29.0,28.85,28.9,-0.05,1.7e-05,2350000.0
2019-11-27,SCOM,Safaricom Plc,23.5,33.5,28.7,29.0,28.9,28.85,0.05,1.7e-05,4305900.0
2019-11-28,SCOM,Safaricom Plc,23.5,33.5,28.45,29.1,28.95,28.9,0.05,1.7e-05,3807600.0
2019-11-29,SCOM,Safaricom Plc,23.5,33.5,29.0,29.95,29.25,28.95,0.3,0.000104,14903000.0
2019-12-02,SCOM,Safaricom Plc,23.5,33.5,29.0,29.8,29.4,29.25,0.15,5.1000000000000006e-05,3394400.0
2019-12-03,SCOM,Safaricom Plc,23.5,33.5,29.15,29.75,29.5,29.4,0.1,3.4e-05,5820700.0
2019-12-04,SCOM,Safaricom Plc,23.5,33.5,29.0,29.5,29.4,29.5,-0.1,3.4e-05,5233400.0
2019-12-05,SCOM,Safaricom Plc,23.5,33.5,29.4,30.0,29.45,29.4,0.05,1.7e-05,13172100.0
2019-12-06,SCOM,Safaricom Plc,23.5,33.5,29.45,30.25,30.0,29.45,0.55,0.00018700000000000002,5925100.0
2019-12-09,SCOM,Safaricom Plc,23.5,33.5,29.8,30.25,30.15,30.0,0.15,5e-05,15072100.0
2019-12-10,SCOM,Safaricom Plc,23.5,33.5,29.8,30.25,30.15,30.15,0.0,0.0,15072100.0
2019-12-11,SCOM,Safaricom Plc,23.5,33.5,30.0,30.6,30.25,30.15,0.1,3.3e-05,3516300.0
2019-12-13,SCOM,Safaricom Plc,23.5,33.5,30.0,30.5,30.3,30.25,0.05,1.7e-05,14786600.0
2019-12-16,SCOM,Safaricom Plc,23.5,33.5,29.8,30.3,30.05,30.3,-0.25,8.3e-05,4849500.0
2019-12-17,SCOM,Safaricom Plc,23.5,33.5,29.5,30.1,30.0,30.05,-0.05,1.7e-05,20994900.0
2019-12-18,SCOM,Safaricom Plc,23.5,33.5,29.55,30.5,30.2,30.0,0.2,6.7e-05,5334700.0
2019-12-19,SCOM,Safaricom Plc,23.5,33.5,30.2,31.1,30.9,30.2,0.7,0.00023199999999999997,4872100.0
2019-12-20,SCOM,Safaricom Plc,23.5,33.5,30.6,31.5,31.3,30.9,0.4,0.000129,36521700.0
2019-12-23,SCOM,Safaricom Plc,23.5,33.5,30.0,32.0,31.65,31.3,0.35,0.000112,7618600.0
2019-12-24,SCOM,Safaricom Plc,23.5,33.5,30.3,32.0,31.7,31.65,0.05,1.6e-05,3069600.0
2019-12-27,SCOM,Safaricom Plc,23.5,33.5,31.0,32.0,31.45,31.7,-0.25,7.900000000000001e-05,938900.0
2019-12-30,SCOM,Safaricom Plc,23.5,33.5,30.0,31.5,31.35,31.45,-0.1,3.2e-05,5297600.0
2019-12-31,SCOM,Safaricom Plc,23.5,33.5,31.0,31.6,31.5,31.35,0.15,4.7999999999999994e-05,6325600.0
2020-01-02,SCOM,Safaricom Plc,23.5,33.5,31.0,31.6,31.3,31.5,-0.2,6.3e-05,349300.0
2020-01-03,SCOM,Safaricom Plc,23.5,33.5,31.0,31.8,31.55,31.3,0.25,8e-05,905000.0
2020-01-06,SCOM,Safaricom Plc,23.5,33.5,31.05,31.7,31.5,31.55,-0.05,1.6e-05,1901800.0
2020-01-07,SCOM,Safaricom Plc,23.5,33.5,31.3,31.7,31.55,31.5,0.05,1.6e-05,7754500.0
2020-01-08,SCOM,Safaricom Plc,23.5,33.5,31.2,32.5,31.85,31.55,0.3,9.499999999999999e-05,3474800.0
2020-01-09,SCOM,Safaricom Plc,23.5,33.5,31.7,33.5,32.8,31.85,0.95,0.000298,4160400.0
2020-01-10,SCOM,Safaricom Plc,23.5,33.5,32.5,33.4,32.8,32.8,0.0,0.0,4937700.0
2020-01-13,SCOM,Safaricom Plc,23.5,33.5,32.5,33.0,32.7,32.8,-0.1,3e-05,10670300.0
2020-01-14,SCOM,Safaricom Plc,23.5,33.5,32.0,32.85,32.75,32.7,0.05,1.5e-05,5840900.0
2020-01-15,SCOM,Safaricom Plc,23.5,33.5,31.5,32.85,32.0,32.75,-0.75,0.000229,8751100.0
2020-01-16,SCOM,Safaricom Plc,23.5,33.5,31.5,32.3,32.0,32.0,0.0,0.0,12749500.0
2020-01-17,SCOM,Safaricom Plc,23.5,33.5,31.0,32.0,31.5,32.0,-0.5,0.000156,8722400.0
2020-01-20,SCOM,Safaricom Plc,23.5,33.5,31.2,32.3,31.55,31.5,0.05,1.6e-05,2710900.0
2020-01-21,SCOM,Safaricom Plc,23.5,33.5,31.3,32.3,31.55,31.55,0.0,0.0,1298900.0
2020-01-22,SCOM,Safaricom Plc,23.5,33.5,31.3,31.75,31.5,31.55,-0.05,1.6e-05,8157000.0
2020-01-23,SCOM,Safaricom Plc,23.5,33.5,31.3,32.0,31.55,31.5,0.05,1.6e-05,11800200.0
2020-01-24,SCOM,Safaricom Plc,23.5,33.5,31.2,32.0,31.3,31.55,-0.25,7.900000000000001e-05,7263900.0
2020-01-27,SCOM,Safaricom Plc,23.5,33.5,30.0,31.5,30.7,31.3,-0.6,0.00019199999999999998,3957800.0
2020-01-28,SCOM,Safaricom Plc,23.5,33.5,29.75,30.5,29.95,30.7,-0.75,0.00024399999999999902,1572800.0
2020-01-29,SCOM,Safaricom Plc,23.5,33.5,29.9,30.5,30.05,29.95,0.1,3.3e-05,13109900.0
2020-01-30,SCOM,Safaricom Plc,23.5,33.5,30.05,30.8,30.6,30.05,0.55,0.000183,4690800.0
2020-01-31,SCOM,Safaricom Plc,23.5,33.5,30.15,30.7,30.45,30.6,-0.15,4.9e-05,3359100.0
2020-02-03,SCOM,Safaricom Plc,23.5,33.5,30.3,31.0,30.8,30.45,0.35,0.000115,1097900.0
2020-02-04,SCOM,Safaricom Plc,23.5,33.5,30.8,31.5,30.95,30.8,0.15,4.9e-05,10786500.0
2020-02-05,SCOM,Safaricom Plc,23.5,33.5,31.0,32.1,31.55,30.95,0.6,0.000194,3136700.0
2020-02-06,SCOM,Safaricom Plc,23.5,33.5,31.05,33.3,32.8,31.55,1.25,0.000395999999999999,9321100.0
2020-02-07,SCOM,Safaricom Plc,23.5,33.5,32.8,33.0,32.9,32.8,0.1,3e-05,18309100.0
2020-02-10,SCOM,Safaricom Plc,23.5,33.5,31.55,32.85,32.65,32.9,-0.25,7.6e-05,2363900.0
2020-02-12,SCOM,Safaricom Plc,23.5,33.5,31.75,32.7,32.5,32.65,-0.15,4.6e-05,12104100.0
2020-02-13,SCOM,Safaricom Plc,23.5,33.5,31.05,32.05,31.5,32.5,-1.0,0.000308,13315500.0
2020-02-14,SCOM,Safaricom Plc,23.5,33.5,30.75,31.5,31.0,31.5,-0.5,0.00015900000000000002,16785200.0
2020-02-17,SCOM,Safaricom Plc,23.5,33.5,30.85,31.5,30.9,31.0,-0.1,3.2e-05,5945600.0
2020-02-18,SCOM,Safaricom Plc,23.5,33.5,30.0,31.0,30.5,30.9,-0.4,0.000129,3515900.0
2020-02-19,SCOM,Safaricom Plc,23.5,33.5,29.8,30.5,29.95,30.5,-0.55,0.00017999999999999998,13930100.0
2020-02-20,SCOM,Safaricom Plc,23.5,33.5,29.9,30.2,29.95,29.95,0.0,0.0,14572700.0
2020-02-21,SCOM,Safaricom Plc,23.5,33.5,29.85,30.1,29.9,29.95,-0.05,1.7e-05,10657300.0
2020-02-24,SCOM,Safaricom Plc,23.5,33.5,29.0,30.0,29.9,29.9,0.0,0.0,4927000.0
2020-02-25,SCOM,Safaricom Plc,23.5,33.5,29.4,29.8,29.75,29.9,-0.15,5e-05,7892300.0
2020-02-26,SCOM,Safaricom Plc,23.5,33.5,27.95,29.5,28.2,29.75,-1.55,0.000521,5608400.0
2020-02-27,SCOM,Safaricom Plc,23.5,33.5,28.05,29.0,28.1,28.2,-0.1,3.4999999999999e-05,19384300.0
2020-02-28,SCOM,Safaricom Plc,23.5,33.5,27.75,28.2,27.9,28.1,-0.2,7.0999999999999e-05,13289800.0
2020-03-02,SCOM,Safaricom Plc,23.5,33.5,27.75,29.5,28.1,27.9,0.2,7.2e-05,13306000.0
2020-03-03,SCOM,Safaricom Plc,23.5,33.5,28.5,29.0,28.85,28.1,0.75,0.000266999999999999,24017700.0
2020-03-04,SCOM,Safaricom Plc,23.5,33.5,28.9,29.45,29.1,28.85,0.25,8.7e-05,20095200.0
2020-03-05,SCOM,Safaricom Plc,23.5,33.5,29.0,29.85,29.55,29.1,0.45,0.000155,545600.0
2020-03-06,SCOM,Safaricom Plc,23.5,33.5,29.4,29.6,29.5,29.55,-0.05,1.7e-05,11035900.0
2020-03-09,SCOM,Safaricom Plc,23.5,33.5,26.55,29.5,27.35,29.5,-2.15,0.000729,28108800.0
2020-03-10,SCOM,Safaricom Plc,23.5,33.5,27.15,28.6,27.75,27.35,0.4,0.000146,21310200.0
2020-03-11,SCOM,Safaricom Plc,23.5,33.5,27.7,28.5,27.85,27.75,0.1,3.6e-05,12535900.0
2020-03-12,SCOM,Safaricom Plc,23.5,33.5,25.35,27.5,25.75,27.85,-2.1,0.0007539999999999999,38181100.0
2020-03-13,SCOM,Safaricom Plc,23.5,33.5,23.5,26.5,24.35,25.75,-1.4,0.000544,29945800.0
2020-03-16,SCOM,Safaricom Plc,23.5,33.5,24.0,25.0,24.45,24.35,0.1,4.0999999999999e-05,44232800.0
2020-03-17,SCOM,Safaricom Plc,23.5,33.5,24.55,26.5,25.1,24.45,0.65,0.00026599999999999996,11561900.0
2020-03-18,SCOM,Safaricom Plc,23.5,33.5,25.3,25.8,25.35,25.1,0.25,0.0001,20856300.0
2020-03-19,SCOM,Safaricom Plc,23.5,33.5,25.35,26.0,25.4,25.35,0.05,2e-05,13759300.0
2020-03-20,SCOM,Safaricom Plc,23.5,33.5,25.35,26.0,25.4,25.4,0.0,0.0,12077400.0
2020-03-23,SCOM,Safaricom Plc,23.5,33.5,24.0,25.5,24.6,25.4,-0.8,0.000315,14714000.0
2020-03-24,SCOM,Safaricom Plc,23.5,33.5,24.35,25.0,24.45,24.6,-0.15,6.0999999999998996e-05,7508200.0
2020-03-25,SCOM,Safaricom Plc,23.5,33.5,24.0,24.8,24.5,24.45,0.05,2e-05,9737200.0
2020-03-26,SCOM,Safaricom Plc,23.5,33.5,24.6,25.05,24.65,24.5,0.15,6.0999999999998996e-05,13626300.0
2020-03-27,SCOM,Safaricom Plc,23.5,33.5,25.0,26.25,25.35,24.65,0.7,0.000283999999999999,14913700.0
2020-03-30,SCOM,Safaricom Plc,23.5,33.5,26.0,26.5,26.0,25.35,0.65,0.000256,4439600.0
2020-03-31,SCOM,Safaricom Plc,23.5,33.5,26.05,27.5,26.45,26.0,0.45,0.000173,16084600.0
2020-04-01,SCOM,Safaricom Plc,23.5,33.5,26.7,27.0,26.9,26.45,0.45,0.00017,9821800.0
2020-04-02,SCOM,Safaricom Plc,23.5,33.5,26.95,29.0,28.25,26.9,1.35,0.000501999999999999,9152600.0
2020-04-03,SCOM,Safaricom Plc,23.5,33.5,27.9,29.5,28.75,28.25,0.5,0.000177,16762100.0
2020-04-06,SCOM,Safaricom Plc,23.5,33.5,26.9,28.5,27.55,28.75,-1.2,0.000417,14371000.0
2020-04-07,SCOM,Safaricom Plc,23.5,33.5,26.7,27.5,26.8,27.55,-0.75,0.000272,15545200.0
2020-04-08,SCOM,Safaricom Plc,23.5,33.5,26.0,26.8,26.2,26.8,-0.6,0.000224,13279600.0
2020-04-09,SCOM,Safaricom Plc,23.5,33.5,26.0,28.0,26.35,26.2,0.15,5.6999999999998993e-05,10166000.0
2020-04-14,SCOM,Safaricom Plc,23.5,33.5,26.3,28.0,27.05,26.35,0.7,0.00026599999999999996,10513800.0
